version,generator,title,link,language,webMaster,copyright,lastBuildDate,title2,url,link3,height,width,description,title4,link5,guid,isPermaLink,pubDate,description6,source,url7
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,How laser technology can help you - WIS News 10,https://news.google.com/rss/articles/CBMidkFVX3lxTE84cHNYRms2bW44Sy14Z3c0eGtLdnVWMTNzOWpJaDUta2pUTy1oZVZzaHRHdjBrUDdYblc0ek9lVGtxTVBocFhpd05VNDBvZF85RlRWdmFONmVHTURfelVFOWFWeV90cHlKaUZzb0pySWtmR1NtMnc?oc=5,CBMidkFVX3lxTE84cHNYRms2bW44Sy14Z3c0eGtLdnVWMTNzOWpJaDUta2pUTy1oZVZzaHRHdjBrUDdYblc0ek9lVGtxTVBocFhpd05VNDBvZF85RlRWdmFONmVHTURfelVFOWFWeV90cHlKaUZzb0pySWtmR1NtMnc,FALSE,"Thu, 12 Sep 2024 20:08:00 GMT","<a href=""https://news.google.com/rss/articles/CBMidkFVX3lxTE84cHNYRms2bW44Sy14Z3c0eGtLdnVWMTNzOWpJaDUta2pUTy1oZVZzaHRHdjBrUDdYblc0ek9lVGtxTVBocFhpd05VNDBvZF85RlRWdmFONmVHTURfelVFOWFWeV90cHlKaUZzb0pySWtmR1NtMnc?oc=5"" target=""_blank"">How laser technology can help you</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WIS News 10</font>",WIS News 10,https://www.wistv.com
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,360 Rain technology comes to Lynden - Lynden Tribune,https://news.google.com/rss/articles/CBMivAFBVV95cUxNd3FmdHplcjNrNHZiYkl4MUpvNURSbWdoY2VoUHZTMjlmMmUwQjdNMFF3dXVfdTd6X2hGNzBycDh1TzFURi1mUThjNlI0LWN5dkNhdHkzNEx1Z1VlVXByNXkyN0FIVGltemhFOHNvM2xWMkt5ZkJpY1B3dUhRd0dBb2tfV2xURHdHZDBwQk5FRUlkRk0tbnZDTE1ZbGZkUGlyNk4wTWFLYnhqM3p1ZHJlcnAwTVpZUWQyX1p0YtIBwgFBVV95cUxOekZ6cW9WM0t6SDdNNjVMTFZWSndpX09IWEc4WDduWE5SRUVQVnFSQkl2VlR6dUlLWUR6aTFSci1wU2xWOXVHUExIMG9IbWZCUFI0Z3h1dDQxN3JraDBTS2tYRHJJYklFc3h5UXFDWnB3YnBLMzRRVDVWM0luQjNlVmtwQmVSNURSbUxWcmhXb29ieHlYbW9jWVZvWDEtRlY0c2RpakVXNjM0ZVV3Uml4QzhLNnluajhiRnpzUjdxdDloUQ?oc=5,CBMivAFBVV95cUxNd3FmdHplcjNrNHZiYkl4MUpvNURSbWdoY2VoUHZTMjlmMmUwQjdNMFF3dXVfdTd6X2hGNzBycDh1TzFURi1mUThjNlI0LWN5dkNhdHkzNEx1Z1VlVXByNXkyN0FIVGltemhFOHNvM2xWMkt5ZkJpY1B3dUhRd0dBb2tfV2xURHdHZDBwQk5FRUlkRk0tbnZDTE1ZbGZkUGlyNk4wTWFLYnhqM3p1ZHJlcnAwTVpZUWQyX1p0YtIBwgFBVV95cUxOekZ6cW9WM0t6SDdNNjVMTFZWSndpX09IWEc4WDduWE5SRUVQVnFSQkl2VlR6dUlLWUR6aTFSci1wU2xWOXVHUExIMG9IbWZCUFI0Z3h1dDQxN3JraDBTS2tYRHJJYklFc3h5UXFDWnB3YnBLMzRRVDVWM0luQjNlVmtwQmVSNURSbUxWcmhXb29ieHlYbW9jWVZvWDEtRlY0c2RpakVXNjM0ZVV3Uml4QzhLNnluajhiRnpzUjdxdDloUQ,FALSE,"Thu, 12 Sep 2024 16:10:00 GMT","<a href=""https://news.google.com/rss/articles/CBMivAFBVV95cUxNd3FmdHplcjNrNHZiYkl4MUpvNURSbWdoY2VoUHZTMjlmMmUwQjdNMFF3dXVfdTd6X2hGNzBycDh1TzFURi1mUThjNlI0LWN5dkNhdHkzNEx1Z1VlVXByNXkyN0FIVGltemhFOHNvM2xWMkt5ZkJpY1B3dUhRd0dBb2tfV2xURHdHZDBwQk5FRUlkRk0tbnZDTE1ZbGZkUGlyNk4wTWFLYnhqM3p1ZHJlcnAwTVpZUWQyX1p0YtIBwgFBVV95cUxOekZ6cW9WM0t6SDdNNjVMTFZWSndpX09IWEc4WDduWE5SRUVQVnFSQkl2VlR6dUlLWUR6aTFSci1wU2xWOXVHUExIMG9IbWZCUFI0Z3h1dDQxN3JraDBTS2tYRHJJYklFc3h5UXFDWnB3YnBLMzRRVDVWM0luQjNlVmtwQmVSNURSbUxWcmhXb29ieHlYbW9jWVZvWDEtRlY0c2RpakVXNjM0ZVV3Uml4QzhLNnluajhiRnpzUjdxdDloUQ?oc=5"" target=""_blank"">360 Rain technology comes to Lynden</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lynden Tribune</font>",Lynden Tribune,https://www.lyndentribune.com
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,SGTC Electronics Technology students earn while they learn - Cordele Dispatch,https://news.google.com/rss/articles/CBMipAFBVV95cUxOZnd2WVlmWUw1a2JwY2lMMFhncHJHQk5ZemlHcXM5QVpYbTJwTU52Tlo2eHQ3N2JnRzI2bGlZMDV5RWtGeW1YVVBEcUpDdEd4YWI1aThJVkoyZUgzOWRZRVd3cDRTRVRnN2E1T2FETWtBZTE4UmJFSjFVTnlPREJBUDR1eklGemJoZTB5WFotR20yc05iMlpNbmpQM2swcWFxcDYtdA?oc=5,CBMipAFBVV95cUxOZnd2WVlmWUw1a2JwY2lMMFhncHJHQk5ZemlHcXM5QVpYbTJwTU52Tlo2eHQ3N2JnRzI2bGlZMDV5RWtGeW1YVVBEcUpDdEd4YWI1aThJVkoyZUgzOWRZRVd3cDRTRVRnN2E1T2FETWtBZTE4UmJFSjFVTnlPREJBUDR1eklGemJoZTB5WFotR20yc05iMlpNbmpQM2swcWFxcDYtdA,FALSE,"Thu, 12 Sep 2024 17:54:52 GMT","<a href=""https://news.google.com/rss/articles/CBMipAFBVV95cUxOZnd2WVlmWUw1a2JwY2lMMFhncHJHQk5ZemlHcXM5QVpYbTJwTU52Tlo2eHQ3N2JnRzI2bGlZMDV5RWtGeW1YVVBEcUpDdEd4YWI1aThJVkoyZUgzOWRZRVd3cDRTRVRnN2E1T2FETWtBZTE4UmJFSjFVTnlPREJBUDR1eklGemJoZTB5WFotR20yc05iMlpNbmpQM2swcWFxcDYtdA?oc=5"" target=""_blank"">SGTC Electronics Technology students earn while they learn</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Cordele Dispatch</font>",Cordele Dispatch,https://www.cordeledispatch.com
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,New Research Shows How Technology Adoption Programs Can Succeed - Signal Magazine,https://news.google.com/rss/articles/CBMirgFBVV95cUxOU2dBS3lQN3hXN25QWlFNWGJhTGZ5RHpIQi1uTkJ6U2Q1UkYxVTQzS0dJVEp2OGVDWFFnVW4yQ20zbGZrdkk4Um5ja2JtQno2QUVIYUNPM1ctdGhsejZJeG5weE1XRFU4eW1qbTBZNzd5d0dLU1VYVkhRQmZ2QzJzNGYwNExyUjVDUEhCZGdSNFdiSkhGeHF2aVNLRUlldmtkU0RscGlDc0ZZSWU4Tnc?oc=5,CBMirgFBVV95cUxOU2dBS3lQN3hXN25QWlFNWGJhTGZ5RHpIQi1uTkJ6U2Q1UkYxVTQzS0dJVEp2OGVDWFFnVW4yQ20zbGZrdkk4Um5ja2JtQno2QUVIYUNPM1ctdGhsejZJeG5weE1XRFU4eW1qbTBZNzd5d0dLU1VYVkhRQmZ2QzJzNGYwNExyUjVDUEhCZGdSNFdiSkhGeHF2aVNLRUlldmtkU0RscGlDc0ZZSWU4Tnc,FALSE,"Thu, 12 Sep 2024 12:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMirgFBVV95cUxOU2dBS3lQN3hXN25QWlFNWGJhTGZ5RHpIQi1uTkJ6U2Q1UkYxVTQzS0dJVEp2OGVDWFFnVW4yQ20zbGZrdkk4Um5ja2JtQno2QUVIYUNPM1ctdGhsejZJeG5weE1XRFU4eW1qbTBZNzd5d0dLU1VYVkhRQmZ2QzJzNGYwNExyUjVDUEhCZGdSNFdiSkhGeHF2aVNLRUlldmtkU0RscGlDc0ZZSWU4Tnc?oc=5"" target=""_blank"">New Research Shows How Technology Adoption Programs Can Succeed</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Signal Magazine</font>",Signal Magazine,https://www.afcea.org
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,New Jersey selects Tyler Technologies for three-year IT services contract - StateScoop,https://news.google.com/rss/articles/CBMingFBVV95cUxPU2thUlFTX3hGTDcxMzNpYnBHR1ZfeUs5SmdVc3BEVVRiY2RUSUVMM003T0lUcVRvbkZ3MHdTTV9SYnB1RW9YX2pUWEtGb0JzWVd0NzFGTl8xd2VpQjBrN0F2U0JibVhvSDJ5UzdFZUxrREdyMUZ3TVpEMEVoNk9CSHE5LUprOWxaV1hGamlTTFJrRTlwNG1fTGpuck84Zw?oc=5,CBMingFBVV95cUxPU2thUlFTX3hGTDcxMzNpYnBHR1ZfeUs5SmdVc3BEVVRiY2RUSUVMM003T0lUcVRvbkZ3MHdTTV9SYnB1RW9YX2pUWEtGb0JzWVd0NzFGTl8xd2VpQjBrN0F2U0JibVhvSDJ5UzdFZUxrREdyMUZ3TVpEMEVoNk9CSHE5LUprOWxaV1hGamlTTFJrRTlwNG1fTGpuck84Zw,FALSE,"Thu, 12 Sep 2024 19:27:35 GMT","<a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxPU2thUlFTX3hGTDcxMzNpYnBHR1ZfeUs5SmdVc3BEVVRiY2RUSUVMM003T0lUcVRvbkZ3MHdTTV9SYnB1RW9YX2pUWEtGb0JzWVd0NzFGTl8xd2VpQjBrN0F2U0JibVhvSDJ5UzdFZUxrREdyMUZ3TVpEMEVoNk9CSHE5LUprOWxaV1hGamlTTFJrRTlwNG1fTGpuck84Zw?oc=5"" target=""_blank"">New Jersey selects Tyler Technologies for three-year IT services contract</a>&nbsp;&nbsp;<font color=""#6f6f6f"">StateScoop</font>",StateScoop,https://statescoop.com
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,Technology center to open at Village in Winnsboro - The Independent Voice of Blythewood & Fairfield County,https://news.google.com/rss/articles/CBMijgFBVV95cUxQZWFIanVYckQ5Z3U3WjN6eGlubENMSnNBeGpoY1ZIaFo3a2VjdlowaDVZRFd5bElUd3JPc2llVzVBaUxNX045aFJXNXEybG5JUmhuUGVXMlJaQzl0ZmFYUmJXNE9kQnNWeGRBTnNHZzZTUGJ6MDdpcEJBMm9FRWlXc25iOWpzSkpXWWFMRHRB0gGTAUFVX3lxTE54RVJRRWNHUjNMN05rNHJHeXpHY1FGVDgwMkw3NTJCNGdVajFiQVpuQ2JkTlN0SDFxVV9QTXNhSmk0Z1dkWjBTcERjYWhub000ZER2Y3dSaGJCcmNlTU5NeUU4N1U0Y2xjWEtxVW1mRzR6SW14ZUJRUFVDZERyRk9yRGUwei1ZVTQtSjlNckl2bGlyUQ?oc=5,CBMijgFBVV95cUxQZWFIanVYckQ5Z3U3WjN6eGlubENMSnNBeGpoY1ZIaFo3a2VjdlowaDVZRFd5bElUd3JPc2llVzVBaUxNX045aFJXNXEybG5JUmhuUGVXMlJaQzl0ZmFYUmJXNE9kQnNWeGRBTnNHZzZTUGJ6MDdpcEJBMm9FRWlXc25iOWpzSkpXWWFMRHRB0gGTAUFVX3lxTE54RVJRRWNHUjNMN05rNHJHeXpHY1FGVDgwMkw3NTJCNGdVajFiQVpuQ2JkTlN0SDFxVV9QTXNhSmk0Z1dkWjBTcERjYWhub000ZER2Y3dSaGJCcmNlTU5NeUU4N1U0Y2xjWEtxVW1mRzR6SW14ZUJRUFVDZERyRk9yRGUwei1ZVTQtSjlNckl2bGlyUQ,FALSE,"Thu, 12 Sep 2024 15:59:52 GMT","<a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxQZWFIanVYckQ5Z3U3WjN6eGlubENMSnNBeGpoY1ZIaFo3a2VjdlowaDVZRFd5bElUd3JPc2llVzVBaUxNX045aFJXNXEybG5JUmhuUGVXMlJaQzl0ZmFYUmJXNE9kQnNWeGRBTnNHZzZTUGJ6MDdpcEJBMm9FRWlXc25iOWpzSkpXWWFMRHRB0gGTAUFVX3lxTE54RVJRRWNHUjNMN05rNHJHeXpHY1FGVDgwMkw3NTJCNGdVajFiQVpuQ2JkTlN0SDFxVV9QTXNhSmk0Z1dkWjBTcERjYWhub000ZER2Y3dSaGJCcmNlTU5NeUU4N1U0Y2xjWEtxVW1mRzR6SW14ZUJRUFVDZERyRk9yRGUwei1ZVTQtSjlNckl2bGlyUQ?oc=5"" target=""_blank"">Technology center to open at Village in Winnsboro</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Independent Voice of Blythewood & Fairfield County</font>",The Independent Voice of Blythewood & Fairfield County,https://www.blythewoodonline.com
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,"Watch OpenAI's Mega Valuation, SpaceX Commercial Spacewalk | Bloomberg Technology - Bloomberg",https://news.google.com/rss/articles/CBMivgFBVV95cUxQb0tnUk9TTFZLN0ZObTlENVhHMFk4YW5QdE4wZG4wNlB5LU16U1JiaW1rLXZDcnFPMmZPVTg3TGRQTGFyZmR6QW9GSGNDeWNuaWI4UGk0dW9ya2gtRkI5bl9IdUR5MnAzSFA3Y29HMlBsX2Jnc3ZsV09USExKby1mNFdiVXFud2RyeVpJRkhOS3pHTEd3RTVXZTdaaE9mOU1QU0hzWmNRazYxRzVqMmRaWWFfWnBvOTdhdXpkRUFB?oc=5,CBMivgFBVV95cUxQb0tnUk9TTFZLN0ZObTlENVhHMFk4YW5QdE4wZG4wNlB5LU16U1JiaW1rLXZDcnFPMmZPVTg3TGRQTGFyZmR6QW9GSGNDeWNuaWI4UGk0dW9ya2gtRkI5bl9IdUR5MnAzSFA3Y29HMlBsX2Jnc3ZsV09USExKby1mNFdiVXFud2RyeVpJRkhOS3pHTEd3RTVXZTdaaE9mOU1QU0hzWmNRazYxRzVqMmRaWWFfWnBvOTdhdXpkRUFB,FALSE,"Thu, 12 Sep 2024 20:42:31 GMT","<a href=""https://news.google.com/rss/articles/CBMivgFBVV95cUxQb0tnUk9TTFZLN0ZObTlENVhHMFk4YW5QdE4wZG4wNlB5LU16U1JiaW1rLXZDcnFPMmZPVTg3TGRQTGFyZmR6QW9GSGNDeWNuaWI4UGk0dW9ya2gtRkI5bl9IdUR5MnAzSFA3Y29HMlBsX2Jnc3ZsV09USExKby1mNFdiVXFud2RyeVpJRkhOS3pHTEd3RTVXZTdaaE9mOU1QU0hzWmNRazYxRzVqMmRaWWFfWnBvOTdhdXpkRUFB?oc=5"" target=""_blank"">Watch OpenAI's Mega Valuation, SpaceX Commercial Spacewalk | Bloomberg Technology</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bloomberg</font>",Bloomberg,https://www.bloomberg.com
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,Transforming federal and defense network infrastructure with new wireless technologies - FedScoop,https://news.google.com/rss/articles/CBMirAFBVV95cUxQR0gzXzVrODgzaTlfSG9LRDBITVdra3Z1Vk95M25IZkM0QUlqcXdPSmFsMjZyYmpuTTVjZWJWd082R0syVmk1UUVmMGhRb1ZSMVVPdXBPelUtcUo1ME5Gc0pfd1VYRWFEWEE2N1N5U2Y1OE5BQmN6M1pvVUVmUWZfVGYzdlZLZzRRUzdBdjZlQ3BQYWU4RFk3V0tKX25pNFNDSUY2YmMtM0pibXhu?oc=5,CBMirAFBVV95cUxQR0gzXzVrODgzaTlfSG9LRDBITVdra3Z1Vk95M25IZkM0QUlqcXdPSmFsMjZyYmpuTTVjZWJWd082R0syVmk1UUVmMGhRb1ZSMVVPdXBPelUtcUo1ME5Gc0pfd1VYRWFEWEE2N1N5U2Y1OE5BQmN6M1pvVUVmUWZfVGYzdlZLZzRRUzdBdjZlQ3BQYWU4RFk3V0tKX25pNFNDSUY2YmMtM0pibXhu,FALSE,"Thu, 12 Sep 2024 19:32:31 GMT","<a href=""https://news.google.com/rss/articles/CBMirAFBVV95cUxQR0gzXzVrODgzaTlfSG9LRDBITVdra3Z1Vk95M25IZkM0QUlqcXdPSmFsMjZyYmpuTTVjZWJWd082R0syVmk1UUVmMGhRb1ZSMVVPdXBPelUtcUo1ME5Gc0pfd1VYRWFEWEE2N1N5U2Y1OE5BQmN6M1pvVUVmUWZfVGYzdlZLZzRRUzdBdjZlQ3BQYWU4RFk3V0tKX25pNFNDSUY2YmMtM0pibXhu?oc=5"" target=""_blank"">Transforming federal and defense network infrastructure with new wireless technologies</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FedScoop</font>",FedScoop,https://fedscoop.com
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,Is Micron Technology (NASDAQ:MU) the Best AI Stock to Buy According to Carolina Panthers Owner Tepper? - Yahoo Finance,https://news.google.com/rss/articles/CBMihAFBVV95cUxPQWJxZWFMZzJFTUtKaFhxUURCcWhTdTZJcV9Ham9OU1JGUjBkMVhQMERKZFRFc21aNjRka2E0R2FWeGFvNXIyMXdEbFcwNUxLZU0wS1BGMUZqZ2N5cThzdGRuUEJBbDZYOFgyVHJFdllGUGVWUkVBX1RtN2ZPUnBfcEZISFM?oc=5,CBMihAFBVV95cUxPQWJxZWFMZzJFTUtKaFhxUURCcWhTdTZJcV9Ham9OU1JGUjBkMVhQMERKZFRFc21aNjRka2E0R2FWeGFvNXIyMXdEbFcwNUxLZU0wS1BGMUZqZ2N5cThzdGRuUEJBbDZYOFgyVHJFdllGUGVWUkVBX1RtN2ZPUnBfcEZISFM,FALSE,"Thu, 12 Sep 2024 19:00:54 GMT","<a href=""https://news.google.com/rss/articles/CBMihAFBVV95cUxPQWJxZWFMZzJFTUtKaFhxUURCcWhTdTZJcV9Ham9OU1JGUjBkMVhQMERKZFRFc21aNjRka2E0R2FWeGFvNXIyMXdEbFcwNUxLZU0wS1BGMUZqZ2N5cThzdGRuUEJBbDZYOFgyVHJFdllGUGVWUkVBX1RtN2ZPUnBfcEZISFM?oc=5"" target=""_blank"">Is Micron Technology (NASDAQ:MU) the Best AI Stock to Buy According to Carolina Panthers Owner Tepper?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",Yahoo Finance,https://finance.yahoo.com
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,Senior US official lauds China cooperation on tech-transfer controls - South China Morning Post,https://news.google.com/rss/articles/CBMiygFBVV95cUxQUVRMdkJONEt4Y2FEWHpYak8zUEl2eGlXaXRxSlBSY1IyTVpTdS03amR5RHZtVjl0bXZlMGFJWnFKV0JGLUZlUnJBSl85VnlHVFNFNDV4ZFZmU2E5eDROb3hJb3ZxbnlpZWdMYkJEZWJ6ampQeE5WMjJtcTJ0d05zLW11Zm5ncXlqam1vdjJiZUVvNGF6OUEyVDFxSDl4SzF6R0JYb3BNWDViUGgtTWdDVnFHSkZuTTBKZFBQUUEwaHdGcmlwQmlBdUlR?oc=5,CBMiygFBVV95cUxQUVRMdkJONEt4Y2FEWHpYak8zUEl2eGlXaXRxSlBSY1IyTVpTdS03amR5RHZtVjl0bXZlMGFJWnFKV0JGLUZlUnJBSl85VnlHVFNFNDV4ZFZmU2E5eDROb3hJb3ZxbnlpZWdMYkJEZWJ6ampQeE5WMjJtcTJ0d05zLW11Zm5ncXlqam1vdjJiZUVvNGF6OUEyVDFxSDl4SzF6R0JYb3BNWDViUGgtTWdDVnFHSkZuTTBKZFBQUUEwaHdGcmlwQmlBdUlR,FALSE,"Thu, 12 Sep 2024 19:40:42 GMT","<a href=""https://news.google.com/rss/articles/CBMiygFBVV95cUxQUVRMdkJONEt4Y2FEWHpYak8zUEl2eGlXaXRxSlBSY1IyTVpTdS03amR5RHZtVjl0bXZlMGFJWnFKV0JGLUZlUnJBSl85VnlHVFNFNDV4ZFZmU2E5eDROb3hJb3ZxbnlpZWdMYkJEZWJ6ampQeE5WMjJtcTJ0d05zLW11Zm5ncXlqam1vdjJiZUVvNGF6OUEyVDFxSDl4SzF6R0JYb3BNWDViUGgtTWdDVnFHSkZuTTBKZFBQUUEwaHdGcmlwQmlBdUlR?oc=5"" target=""_blank"">Senior US official lauds China cooperation on tech-transfer controls</a>&nbsp;&nbsp;<font color=""#6f6f6f"">South China Morning Post</font>",South China Morning Post,https://www.scmp.com
